Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Kubemake,https://www.crunchbase.com/organization/kubemake,,Private,For Profit,1-10,,Seed,2018-01-03,,2010-01-01,year,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Other, Software",,,,,,"Blockchain, Developer Platform, Finance","Edinburgh, Edinburgh, City of, United Kingdom",
The Venturator,https://www.crunchbase.com/organization/the-venturator,,Private,For Profit,1-10,,Seed,2016-08-04,,2016-06-06,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,Asia-Pacific (APAC),"Financial Services, Internet Services, Lending and Investments",,,,,,"Banking, Crowdfunding, Financial Services, Internet","Bangalore, Karnataka, India",
Sylvan Georgic Strategy&Consulting,https://www.crunchbase.com/organization/sylvan-georgic-strategy-consulting,,Private,For Profit,51-100,,Pre-Seed,2023-06-10,,2023-01-01,year,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,Asia-Pacific (APAC),Professional Services,,,,,,Consulting,"Bengaluru, Karnataka, India",
Real Tech Innovations (RTI)-CLOSED,https://www.crunchbase.com/organization/real-tech-innovations-rti,,Private,For Profit,1-10,,Seed,2019-11-15,,2011-11-10,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Greater Denver Area, Western US","Information Technology, Internet Services, Other, Software",,,,,,"Cloud Data Services, Information Technology, IT Infrastructure, SaaS, Small and Medium Businesses","Broomfield, Colorado, United States",
VIAZO,https://www.crunchbase.com/organization/viazo,,Private,For Profit,1-10,,Seed,2018-03-16,,2016-01-01,month,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing",,,,,,"Fashion, Lifestyle, Retail, Textiles",,
Useful.tools,https://www.crunchbase.com/organization/useful-tools,,Private,For Profit,1-10,,Seed,2020-02-01,,2020-02-01,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Berlin, Berlin, Germany",
NYHRS,https://www.crunchbase.com/organization/nyhrs,,Private,For Profit,1-10,,Pre-Seed,2022-09-05,,2022-09-30,day,Active,,,4,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Sales and Marketing",,,,,,"E-Commerce, Marketing","Suleja, Federal Capital Territory, Nigeria",
P-Partners,https://www.crunchbase.com/organization/parnassus-partners,,Private,For Profit,1-10,,Undisclosed,2021-01-01,,,,Active,,,,1,,1000,USD,1000,1000,USD,1000,Undisclosed,1000,USD,1000,1000,USD,1000,,,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Science and Engineering",,,,,,"Biotechnology, Life Science","San Francisco, California, United States",
P Investing,https://www.crunchbase.com/organization/p-investing,,Private,For Profit,,,Seed,2017-05-24,,2017-01-01,year,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,Pi Moon,1,,Financial Services,,,,,,Financial Services,,
Meetly,https://www.crunchbase.com/organization/meetly,,Private,For Profit,1-10,,Angel,2014-12-01,,2014-11-19,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Angel,1000,USD,1000,1000,USD,1000,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Internet Services, Software",,,,,,"Internet, Software","Timukan, Rizal, Philippines",
Wurld Mall,https://www.crunchbase.com/organization/wurld-mall,,Private,For Profit,1-10,,Series A,2022-01-02,,2021-02-07,day,Active,,,1,1,Early Stage Venture,1000,USD,1000,1000,USD,1000,Series A,1000,USD,1000,1000,USD,1000,"Emmanuel Fabayi, Chidera Vincent, GBAZIE Tochukwu",3,"East Coast, Southern US",Commerce and Shopping,,,,,,E-Commerce,"California, Maryland, United States",
MatineePass,https://www.crunchbase.com/organization/matineepass,,Private,For Profit,1-10,,Seed,2018-06-17,,2018-06-01,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Events, Media and Entertainment",,,,,,"Media and Entertainment, Ticketing, Vending and Concessions","New York, New York, United States",
uncreative,https://www.crunchbase.com/organization/moomart,,Private,Non-profit,1001-5000,,Pre-Seed,2023-06-09,,2023-06-09,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,Asia-Pacific (APAC),,,,,,,,"Pyongyang, P'yongyang-si, North Korea",
Shield Finders,https://www.crunchbase.com/organization/shield-finders,,Private,For Profit,1-10,,Seed,2018-08-12,,2018-06-01,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,Financial Services,"Ibadan, Oyo, Nigeria",
Cyprus Foundation,https://www.crunchbase.com/organization/dhow-net,,Private,Non-profit,1-10,,Seed,2015-10-01,,2003-09-09,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Information Technology,,,,,,Information Services,"Limassol, Limassol, Cyprus",
Sukun Milega,https://www.crunchbase.com/organization/sukun-milega,,Private,For Profit,11-50,,Pre-Seed,2020-09-10,,2020-09-09,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,Shubham Singh,1,Asia-Pacific (APAC),,,,,,,,"Noida, Uttar Pradesh, India",
Tiravelo,https://www.crunchbase.com/organization/tiravelo,,Private,For Profit,1-10,,Pre-Seed,2021-07-04,,2020-02-03,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Community and Lifestyle, Travel and Tourism",,,,,,"Hospitality, Hotel, Leisure, Travel, Travel Accommodations","Istanbul, Istanbul, Turkey",
SAPPORT.PRO,https://www.crunchbase.com/organization/sapport-pro,,Private,For Profit,1-10,,Pre-Seed,2020-10-01,,2020-07-08,day,Active,,,2,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,,"Blockchain and Cryptocurrency, Financial Services, Other",,,,,,"Blockchain, FinTech",,
iStrategyLabs,https://www.crunchbase.com/organization/istrategylabs,,Private,For Profit,51-100,Was Acquired,Seed,2007-08-27,,2007-08-01,day,Closed,,,1,1,M&A,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,Peter Corbett,1,"Washington DC Metro Area, Southern US","Advertising, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Direct Marketing, Social Media, Social Media Marketing","Washington, District of Columbia, United States",
KvadroKir,https://www.crunchbase.com/organization/vkvadrokir,,Private,For Profit,,,Seed,2015-06-20,,,,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",,,,,,"Drones, Robotics","Novokuznetsk, Kemerovo, Russian Federation",
Eldr,https://www.crunchbase.com/organization/eldr,,Private,For Profit,1-10,,Pre-Seed,2015-01-01,,2016-01-01,day,Active,,,3,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,Praavega,1,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Health Care, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Health Care, Internet","Pune, Maharashtra, India",
LOCOTECH,https://www.crunchbase.com/organization/locotech,,Private,For Profit,1-10,,Seed,2017-07-30,,2017-04-29,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,Middle East and North Africa (MENA),"Agriculture and Farming, Software",,,,,,"Agriculture, Software","Yerevan, Yerevan, Armenia",
GrocerMe,https://www.crunchbase.com/organization/grocerme,,Private,For Profit,1-10,,Seed,2015-08-14,,2015-06-13,day,Closed,,,2,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Greater Detroit Area, Great Lakes, Midwestern US","Administrative Services, Mobile",,,,,,"Delivery, Mobile","Novi, Michigan, United States",
Mnemotech,https://www.crunchbase.com/organization/mnemotech,,Private,For Profit,1-10,Was Acquired,Seed,2018-10-05,,1994-01-01,year,Closed,,,1,2,M&A,1000,USD,1000,1000,USD,1000,Seed,2000,USD,2000,2000,USD,2000,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Information Technology, Other",,,,,,"Information Technology, Service Industry","Tel Aviv, Tel Aviv, Israel",
PROTEIN LOUNGE,https://www.crunchbase.com/organization/protein-lounge,,Private,For Profit,11-50,,Seed,2011-06-14,,2003-01-01,year,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Greater San Diego Area, West Coast, Western US","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Bioinformatics, Biotechnology, Database, Pharmaceutical","San Diego, California, United States",
Coolermine,https://www.crunchbase.com/organization/coolermine,,Private,For Profit,1-10,,Pre-Seed,2022-11-11,,2022-11-11,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,,"Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,Cryptocurrency,,
Nuggett,https://www.crunchbase.com/organization/nuggett,,Private,Non-profit,1-10,,Seed,2017-06-10,,2017-06-10,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,,"Apps, Education, Software",,,,,,"Apps, Education",,
DB Software House,https://www.crunchbase.com/organization/db-software-house,,Private,For Profit,51-100,,Pre-Seed,2022-07-01,,2022-01-01,year,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Asia-Pacific (APAC), Middle East and North Africa (MENA)","Information Technology, Internet Services, Other, Software",,,,,,"Information Technology, Internet, Service Industry, Software","Multan, Punjab, Pakistan",
BlastPay,https://www.crunchbase.com/organization/blastpay,,Private,For Profit,1-10,,Pre-Seed,2021-12-09,,2021-09-20,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,,,,,,,,,,
Deadly4,https://www.crunchbase.com/organization/deadly4,,Private,For Profit,1-10,,Pre-Seed,2021-08-21,,2021-08-21,day,Active,,,2,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,,Sports,,,,,,eSports,,
Shop Zafirah,https://www.crunchbase.com/organization/shop-zafirah,,Private,For Profit,1-10,,Series A,2018-03-01,,2013-01-01,day,Closed,,,,1,Early Stage Venture,1000,USD,1000,1000,USD,1000,Series A,1000,USD,1000,1000,USD,1000,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Commerce and Shopping,,,,,,"E-Commerce, Marketplace, Retail","Petaling Jaya, Selangor, Malaysia",
HypePoints,https://www.crunchbase.com/organization/hypepoints,,Private,For Profit,11-50,,Seed,2011-10-01,,2011-10-01,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,Peter Carey,1,"Greater Miami Area, East Coast, Southern US","Internet Services, Media and Entertainment, Software",,,,,,"File Sharing, Social Media","Delray Beach, Florida, United States",
Virtual farm and foods,https://www.crunchbase.com/organization/virtual-farm-and-foods,,Private,For Profit,251-500,,Seed,2017-08-08,,2017-02-02,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,Microsoft,1,"Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Food and Beverage",,,,,,"AgTech, Farming, Food and Beverage","Calabar, Cross River, Nigeria",
Simplify,https://www.crunchbase.com/organization/simplify-corp,,Private,For Profit,11-50,,Seed,2013-05-30,,2010-06-01,day,Closed,,,1,3,Seed,1000,USD,1000,1000,USD,1000,Seed,3000,USD,3000,3000,USD,3000,,,,,,,,,,,,
Meddius,https://www.crunchbase.com/organization/meddius,,Private,For Profit,11-50,Was Acquired,Seed,2006-03-31,,2006-03-01,month,Active,,,1,1,M&A,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,Jeff Gunther,1,"East Coast, Southern US",Health Care,,,,,,"Health Care, Medical, Wellness","Charlottesville, Virginia, United States",
"Codesparker, Inc",https://www.crunchbase.com/organization/codesparker,,Private,For Profit,1-10,,Seed,2021-05-30,,2020-01-01,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Asia-Pacific (APAC), Middle East and North Africa (MENA)","Information Technology, Internet Services, Privacy and Security, Software",,,,,,"Cloud Data Services, Cyber Security, Information Services, Information Technology, Software","Lahore, Punjab, Pakistan",
Red Duck Post,https://www.crunchbase.com/organization/red-duck-post,,Private,For Profit,1-10,,Seed,2016-10-08,,2016-01-01,year,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Advertising, Sales and Marketing",,,,,,Advertising,"London, England, United Kingdom",
Vizerra,https://www.crunchbase.com/organization/vizerra,,Private,For Profit,51-100,,Series A,2011-07-07,,2008-01-01,year,Closed,,,1,2,Early Stage Venture,1000,USD,1000,1000,USD,1000,Series A,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Design, Education, Hardware, Media and Entertainment, Software",,,,,,"3D Technology, Education, Edutainment, Graphic Design, Software","Moscow, Moscow City, Russian Federation",
Bellechaw,https://www.crunchbase.com/organization/bellechaw,,Private,For Profit,1-10,,Pre-Seed,2020-12-01,,2020-01-01,year,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Food and Beverage, Other, Transportation",,,,,,"B2B, B2C, Food and Beverage, Food Delivery, Logistics, Restaurants","Enugu, Enugu, Nigeria",
oGoing,https://www.crunchbase.com/organization/ogoing-inc,,Private,For Profit,1-10,,Equity Crowdfunding,2014-10-01,,2010-03-17,day,Active,,,1,1,,1000,USD,1000,1000,USD,1000,Equity Crowdfunding,1000,USD,1000,1000,USD,1000,,,"Greater Los Angeles Area, West Coast, Western US","Internet Services, Sales and Marketing",,,,,,"Internet, Marketing, Social Network","Irvine, California, United States",
Wylio,https://www.crunchbase.com/organization/wylio,,Private,For Profit,1-10,,Seed,2011-01-01,,2010-12-06,day,Closed,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,Southern US,"Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Software",,,,,,"Blogging Platforms, Image Recognition, Photography, Search Engine","Dayton, Tennessee, United States",
Distance Rides,https://www.crunchbase.com/organization/distance-rides,,Private,For Profit,1-10,,Seed,2017-04-10,,2016-08-16,day,Closed,,,2,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Tampa Bay Area, East Coast, Southern US","Transportation, Travel and Tourism",,,,,,"Ride Sharing, Transportation, Travel","Clearwater Beach, Florida, United States",
gsp.ng,https://www.crunchbase.com/organization/gsp-ng,,Private,For Profit,1-10,,Seed,2020-03-21,,2020-03-21,day,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Advertising, Events, Media and Entertainment, Professional Services, Sales and Marketing",,,,,,"Advertising, Business Development, Event Promotion, Marketing","Port Harcourt, Rivers, Nigeria",
Seolitte,https://www.crunchbase.com/organization/seolitte-digital-marketing-academy,,Private,For Profit,11-50,,Pre-Seed,2020-06-01,,2015-01-01,year,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Europe, Middle East, and Africa (EMEA)","Advertising, Content and Publishing, Internet Services, Sales and Marketing",,,,,,"Advertising, Copywriting, Digital Marketing, Marketing, SEO, Social Media Marketing","Chisinau, Chisinau, Moldova",
My Great Dating,https://www.crunchbase.com/organization/my-great-dating,,Private,For Profit,1-10,,Pre-Seed,2020-02-01,,2018-01-01,year,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Francescas, Aquitaine, France",
International Electronics Exchange,https://www.crunchbase.com/organization/international-electronics-exchange,,Private,For Profit,11-50,,Equity Crowdfunding,2014-06-22,,2014-06-22,day,Active,,,1,1,,1000,USD,1000,1000,USD,1000,Equity Crowdfunding,1000,USD,1000,1000,USD,1000,,,Great Lakes,"Consumer Electronics, Hardware",,,,,,Consumer Electronics,"Toronto, Ontario, Canada",
Pollance,https://www.crunchbase.com/organization/pollance,,Private,For Profit,1-10,,Pre-Seed,2021-09-02,,,,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,,"Advertising, Commerce and Shopping, Information Technology, Professional Services, Sales and Marketing",,,,,,"Advertising, Consulting, E-Commerce, Information Services, Information Technology, Marketing",,
linkshorts,https://www.crunchbase.com/organization/linkshorts,,Private,For Profit,1-10,,Seed,2017-01-01,,2017-01-01,year,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,Southern US,"Internet Services, Software",,,,,,"Internet, Software","San Antonio, Texas, United States",
Executive Intermediary,https://www.crunchbase.com/organization/executive-intermediary,,Private,For Profit,1-10,,Seed,2008-06-01,,2007-07-07,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,"Greater New York Area, East Coast, Northeastern US","Financial Services, Lending and Investments",,,,,,"Finance, FinTech, Venture Capital","New York, New York, United States",
DISCOUNTSTATUS,https://www.crunchbase.com/organization/http-www-discountstatus,,Private,For Profit,1-10,,Seed,2016-04-12,,2016-04-12,day,Active,,,,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,,,Asia-Pacific (APAC),"Commerce and Shopping, Sales and Marketing",,,,,,"Coupons, E-Commerce, Local, Shopping","Noida, Uttar Pradesh, India",
UA Campus Pantry,https://www.crunchbase.com/organization/ua-campus-pantry,,Private,,11-50,,Grant,2014-03-05,,2012-03-01,day,Active,,,4,2,Seed,2000,USD,2000,1000,USD,1000,Seed,1000,USD,1000,3000,USD,3000,University of Arizona,1,Western US,"Education, Food and Beverage, Other, Social Impact",,,,,,"Education, Food and Beverage, Non Profit","Tucson, Arizona, United States",
Bagels and Bean,https://www.crunchbase.com/organization/bagels-and-bean,,Private,For Profit,1-10,,Equity Crowdfunding,2013-10-29,,1996-01-01,year,Active,,,1,1,,1000,USD,1000,1000,USD,1000,Equity Crowdfunding,1000,USD,1000,1000,USD,1000,,,"Greater Phoenix Area, Western US","Administrative Services, Travel and Tourism",,,,,,"Delivery, Hospitality","Scottsdale, Arizona, United States",
CampAssist,https://www.crunchbase.com/organization/campassist,,Private,For Profit,1-10,,Pre-Seed,2019-11-30,,2019-10-21,day,Active,,,3,1,Seed,1000,USD,1000,1000,USD,1000,Pre-Seed,1000,USD,1000,1000,USD,1000,,,"Asia-Pacific (APAC), Middle East and North Africa (MENA)",,,,,,,,"Karachi, Sindh, Pakistan",
