Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Drive Change,https://www.crunchbase.com/organization/drive-change,,Private,Non-profit,1-10,,Grant,2023-06-06,,2013-01-01,year,Active,,,,1,,4250000,USD,4250000,,,,,,,,4250000,USD,4250000,CD&R Foundation,1,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Education, Other, Social Impact",,,,,,"Non Profit, Training, Young Adults","Brooklyn, New York, United States",
United States Fund For Unicef,https://www.crunchbase.com/organization/united-states-fund-for-unicef,,Private,Non-profit,251-500,,Grant,2022-05-24,,1947-01-01,year,Active,,,,1,,7000000,USD,7000000,,,,,,,,7000000,USD,7000000,Conrad N. Hilton Foundation,1,"Greater New York Area, East Coast, Northeastern US","Other, Social Impact",,,,,,Non Profit,"New York, New York, United States",
Downtown Partnership of Baltimore,https://www.crunchbase.com/organization/the-downtown-partnership-of-baltimore,Growing,Private,Non-profit,51-100,,Grant,2022-08-08,,1983-01-01,year,Active,,,,1,,1600000,USD,1600000,,,,,,,,1600000,USD,1600000,City of Baltimore,1,"Greater Baltimore-Maryland Area, East Coast, Southern US","Community and Lifestyle, Other, Sales and Marketing, Social Impact, Travel and Tourism",,,,,,"Association, Communities, Hospitality, Marketing, Non Profit","Baltimore, Maryland, United States",
Unity Health Care,https://www.crunchbase.com/organization/unity-health-care-inc,Growing,Private,Non-profit,501-1000,,Grant,2023-04-18,,1985-01-01,year,Active,,,2,1,,2300000,USD,2300000,,,,,,,,2300000,USD,2300000,The J. Willard and Alice S. Marriott Foundation,1,"Washington DC Metro Area, Southern US",Health Care,,High,,,,"Health Care, Hospital","Washington, District of Columbia, United States",
Project Renewal,https://www.crunchbase.com/organization/project-renewal,Growing,Private,Non-profit,501-1000,,Grant,2023-02-15,,1967-01-01,year,Active,,,,1,,1664970,USD,1664970,,,,,,,,1664970,USD,1664970,New York State,1,"Greater New York Area, East Coast, Northeastern US","Health Care, Other, Social Impact",,Medium,,,,"Addiction Treatment, Health Care, Health Diagnostics, Non Profit","New York, New York, United States",
NCH Healthcare System,https://www.crunchbase.com/organization/nch-healthcare-system,Growing,Private,Non-profit,1001-5000,,Grant,2023-03-20,,1953-01-01,year,Active,,,,1,,81000,USD,81000,,,,,,,,81000,USD,81000,Naples Children & Education Foundation,1,"East Coast, Southern US",Health Care,,Medium,,,,"Health Care, Medical","Naples, Florida, United States",
Maryland Tech Council,https://www.crunchbase.com/organization/maryland-tech-council,Growing,Private,Non-profit,11-50,,Grant,2022-03-22,,1986-01-01,year,Active,,,1,3,,2450000,USD,2450000,,,,,,,,3078000,USD,3078000,"US Department of Commerce, Economic Development Administation, Montgomery County Government",2,"Washington DC Metro Area, East Coast, Southern US","Biotechnology, Education, Professional Services, Science and Engineering",,Medium,,,,"Consulting, Education, Life Science","Frederick, Maryland, United States",
Excite Credit Union,https://www.crunchbase.com/organization/excite-credit-union,,Private,Non-profit,51-100,,Grant,2023-03-10,,1952-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"San Francisco Bay Area, Silicon Valley, West Coast","Community and Lifestyle, Financial Services, Other, Social Impact",,,,,,"Communities, Financial Services, Non Profit","San Jose, California, United States",
Sojourner House,https://www.crunchbase.com/organization/sojourner-house,Growing,Private,Non-profit,11-50,,Grant,2022-09-06,,1976-01-01,year,Active,Yes,,1,5,,499999,USD,499999,,,,,,,,1224999,USD,1224999,"Bank of America, U.S. Department of Justice, Tufts Health Plan, Office of Justice Programs, HarborOne Foundation",5,"East Coast, New England, Northeastern US","Community and Lifestyle, Other, Social Impact",,High,,,,"Non Profit, Service Industry, Social","Providence, Rhode Island, United States",
Thread,https://www.crunchbase.com/organization/thread-180f,,Private,Non-profit,11-50,,Grant,2018-10-05,,2017-01-01,year,Active,,,1,1,,6000000,USD,6000000,,,,,,,,6000000,USD,6000000,One8 Foundation,1,"Greater Baltimore-Maryland Area, East Coast, Southern US","Community and Lifestyle, Other, Social Impact",,,,,,"Non Profit, Social","Baltimore, Maryland, United States",
Ohio Capital Corporation for Housing,https://www.crunchbase.com/organization/ohio-capital-corporation-for-housing,Growing,Private,Non-profit,51-100,,Grant,2023-04-10,,1989-01-01,year,Active,,,,1,,3532345,USD,3532345,,,,,,,,3532345,USD,3532345,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US","Other, Real Estate, Social Impact",,,,,,"Construction, Non Profit, Property Development","Columbus, Ohio, United States",
US Ignite,https://www.crunchbase.com/organization/us-ignite,,Private,Non-profit,101-250,,Grant,2015-09-16,,2011-11-18,day,Active,,,2,1,,6000000,USD,6000000,,,,,,,,6000000,USD,6000000,National Science Foundation,1,"Washington DC Metro Area, Southern US","Apps, Community and Lifestyle, Other, Sales and Marketing, Social Impact, Software",,,,,,"App Discovery, Association, Communities, Non Profit","Washington, District of Columbia, United States",
Cooper University Health Care,https://www.crunchbase.com/organization/cooper-university-health-care,Growing,Private,Non-profit,5001-10000,Made Acquisitions,Grant,2023-09-05,,1887-08-01,month,Active,,,1,2,,62000,USD,62000,,,,,,,,2062000,USD,2062000,"FCC, William G. Rohrer Charitable Foundation",2,"Greater Philadelphia Area, East Coast, Northeastern US","Education, Health Care",,High,,,,"Clinical Trials, Education, Health Care, Medical, Training","Camden, New Jersey, United States",
BRIC Foundation,https://www.crunchbase.com/organization/bric-foundation,,Private,Non-profit,11-50,,Grant,2024-03-25,,2018-01-01,year,Active,,,1,2,,375000,USD,375000,,,,,,,,3875000,USD,3875000,"American Student Assistance, California Workforce Development Board",2,"Greater Los Angeles Area, West Coast, Western US","Education, Gaming, Other, Social Impact",,,,,,"Education, Gaming, Non Profit","North Hollywood, California, United States",
Comp-U-Dopt,https://www.crunchbase.com/organization/comp-u-dopt,Growing,Private,Non-profit,11-50,,Grant,2023-09-15,,2006-01-01,year,Active,,,,3,,,,,,,,,,,,35000000,USD,35000000,"Charter Communications, Santander Consumer USA, The Alliant Credit Union Foundation",3,"Greater Houston Area, Southern US","Community and Lifestyle, Education, Other, Social Impact",,High,,,,"Charity, Communities, Education, Non Profit, Underserved Children","Houston, Texas, United States",
Catholic Charities Archdiocese of New Orleans,https://www.crunchbase.com/organization/catholic-charities-archdiocese-of-new-orleans,Growing,Private,Non-profit,501-1000,,Grant,2018-11-20,,1717-01-01,year,Active,,,,1,,5000000,USD,5000000,,,,,,,,5000000,USD,5000000,Day One Fund,1,Southern US,"Community and Lifestyle, Education, Health Care, Other",,,,,,"Association, Communities, Education, Health Care","New Orleans, Louisiana, United States",
Opportunity Resource Fund,https://www.crunchbase.com/organization/opportunity-resource-fund,,Private,Non-profit,11-50,,Grant,2023-04-10,,1985-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"Greater Detroit Area, Great Lakes, Midwestern US","Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Financial Services, Funding Platform, Non Profit","Detroit, Michigan, United States",
Toronto Business Development Centre,https://www.crunchbase.com/organization/toronto-business-development-centre,Growing,Private,Non-profit,11-50,,Grant,2023-07-24,,1990-01-01,year,Active,,,,1,,3300000,USD,3300000,,,,,,,,3300000,USD,3300000,FedDev,1,Great Lakes,"Financial Services, Lending and Investments, Professional Services",,,,,,"Business Development, Consulting, Incubators, Management Consulting","Toronto, Ontario, Canada",
NALCAB,https://www.crunchbase.com/organization/nalcab,,Private,Non-profit,11-50,,Grant,2024-03-05,,2002-01-01,year,Active,,,,3,,1000000,USD,1000000,,,,,,,,2927126,USD,2927126,"TD Bank, Community Development Financial Institutions Fund, Truist Foundation",3,Southern US,"Education, Financial Services, Lending and Investments, Other, Professional Services, Social Impact",,,,,,"Asset Management, Business Development, Impact Investing, Non Profit, Training","San Antonio, Texas, United States",
City of Anaheim,https://www.crunchbase.com/organization/city-of-anaheim,Growing,Private,Non-profit,1001-5000,,Grant,2023-10-11,,1857-01-01,year,Active,,,,1,,1500000,USD,1500000,,,,,,,,1500000,USD,1500000,CalOptima,1,"Greater Los Angeles Area, West Coast, Western US","Financial Services, Government and Military, Other, Social Impact",,Medium,,,,"Finance, Government, Non Profit","Anaheim, California, United States",
gigtrops,https://www.crunchbase.com/organization/gigtrops,,Private,Non-profit,51-100,,Seed,2024-04-27,,2024-01-08,day,Active,,,1,2,Seed,500000,USD,500000,500000,USD,500000,Seed,520000,USD,520000,520000,USD,520000,,,"Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,Financial Services,"Lagos, Lagos, Nigeria",
Glo,https://www.crunchbase.com/organization/glo-foundation,,Private,Non-profit,11-50,,Grant,2022-04-28,,2022-01-01,month,Active,,,,1,,2000000,USD,2000000,,,,,,,,2000000,USD,2000000,Sytse Sijbrandij,1,"San Francisco Bay Area, West Coast, Western US",,,,,,,,"San Francisco, California, United States",
San Francisco Estuary Institute,https://www.crunchbase.com/organization/sfei,,Private,Non-profit,51-100,,Grant,2023-06-28,,1994-01-01,year,Active,,,,1,,7625000,USD,7625000,,,,,,,,7625000,USD,7625000,California State Coastal Conservancy,1,"San Francisco Bay Area, West Coast, Western US","Other, Social Impact, Sustainability",,,,,,"Non Profit, Wildlife Conservation","Richmond, California, United States",
Pacific Savings and Credit Cooperative,https://www.crunchbase.com/organization/pacific-savings-and-credit-cooperative,,Private,Non-profit,101-250,,Debt Financing,2021-06-16,,1970-01-01,year,Active,,,,2,,10000000,USD,10000000,,,,,,,,19185000,USD,19185000,"Belgian Investment Company for Developing Countries, FinDev Canada",2,Latin America,"Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Credit, Financial Services, Non Profit","Lima, Lima, Peru",
Whitehead Institute for Biomedical Research,https://www.crunchbase.com/organization/whitehead-institute-for-biomedical-research,Growing,Private,Non-profit,5001-10000,,Grant,2020-01-13,,1982-01-01,year,Active,,,,1,,10000000,USD,10000000,,,,,,,,10000000,USD,10000000,Brit Jepson d'Arbeloff,1,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Other, Science and Engineering, Social Impact",,,,,,"Biotechnology, Genetics, Health Care, Medical, Non Profit","Cambridge, Massachusetts, United States",
Artscape,https://www.crunchbase.com/organization/artscape,,Private,Non-profit,51-100,,Venture - Series Unknown,2017-04-21,,1986-01-01,year,Active,,,,1,,21400000,USD,21400000,21400000,USD,21400000,Venture - Series Unknown,21400000,USD,21400000,21400000,USD,21400000,"Canadian Heritage, Center of innovation creativity and science",2,Great Lakes,"Other, Professional Services, Real Estate, Social Impact",,,,,,"Consulting, Non Profit, Real Estate","Toronto, Ontario, Canada",
Prosper Canada,https://www.crunchbase.com/organization/prosper-canada,,Private,Non-profit,11-50,,Grant,2024-05-30,,1986-01-01,year,Active,,,,1,,60000000,USD,60000000,,,,,,,,60000000,USD,60000000,Government of Canada,1,Great Lakes,"Financial Services, Other, Social Impact",,,,,,"Charity, Financial Services, Non Profit","Toronto, Ontario, Canada",
Neighborhood Development Center,https://www.crunchbase.com/organization/neighborhood-development-center,Growing,Private,Non-profit,11-50,,Grant,2023-04-10,,1993-01-01,year,Active,,,,1,,2619430,USD,2619430,,,,,,,,2619430,USD,2619430,Community Development Financial Institutions Fund,1,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Education, Financial Services, Lending and Investments, Other, Professional Services, Real Estate, Sales and Marketing, Social Impact",,,,,,"Brand Marketing, Business Development, Commercial Lending, Consulting, Financial Services, Incubators, Lending, Non Profit, Real Estate, Training","Saint Paul, Minnesota, United States",
Affordable Homes of South Texas,https://www.crunchbase.com/organization/affordable-homes-of-south-texas,,Private,Non-profit,51-100,,Grant,2023-04-10,,1976-01-01,year,Active,,,,1,,2577992,USD,2577992,,,,,,,,2577992,USD,2577992,Community Development Financial Institutions Fund,1,Southern US,"Other, Real Estate, Social Impact",,,,,,"Non Profit, Real Estate, Residential","Mcallen, Texas, United States",
Tarjimly,https://www.crunchbase.com/organization/tarjimly,,Private,Non-profit,1-10,,Grant,2023-12-20,,2018-01-01,year,Active,,,3,5,Seed,250000,USD,250000,,,,Seed,,,,250000,USD,250000,"Y Combinator, MassChallenge, The Draper Richards Kaplan Foundation, Patrick J. McGovern Foundation, Twilio.org",5,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Information Technology, Professional Services, Software",,,,,,"Apps, Information Services, Translation Service","Mountain View, California, United States",
Alex’s Lemonade Stand Foundation,https://www.crunchbase.com/organization/alex-s-lemonade-stand-foundation,Growing,Private,Non-profit,51-100,,Grant,2023-12-05,,2000-01-01,year,Active,,,1,3,,52313,USD,52313,,,,,,,,2152313,USD,2152313,"Northwestern Mutual, Ace Cash Express, Hayman Foundation",3,"Greater Philadelphia Area, Great Lakes, Northeastern US","Health Care, Other, Social Impact",,High,,,,"Health Care, Non Profit","Bala Cynwyd, Pennsylvania, United States",
Friendship Place,https://www.crunchbase.com/organization/friendship-place,Growing,Private,Non-profit,101-250,,Grant,2023-05-08,,1991-01-01,year,Active,,,,2,,175000,USD,175000,,,,,,,,2675000,USD,2675000,"Day One Fund, TD Charitable Foundation",2,"Washington DC Metro Area, Southern US","Community and Lifestyle, Other, Social Impact",,Medium,,,,"Communities, Homeless Shelter, Social","Washington, District of Columbia, United States",
SPC Credit Union,https://www.crunchbase.com/organization/spc-credit-union,Growing,Private,Non-profit,101-250,,Grant,2023-04-10,,1941-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"East Coast, Southern US","Financial Services, Lending and Investments",,,,,,"Banking, Credit, Financial Services","Hartsville, South Carolina, United States",
The Indianapolis Neighborhood Housing Partnership,https://www.crunchbase.com/organization/the-indianapolis-neighborhood-housing-partnership,Growing,Private,Non-profit,51-100,,Grant,2023-09-14,,1988-01-01,year,Active,,,,3,,300000,USD,300000,,,,,,,,7583071,USD,7583071,"Community Development Financial Institutions Fund, Lilly Endowment, KeyBank Foundation",3,"Great Lakes, Midwestern US","Financial Services, Other, Social Impact",,,,,,"Charity, Financial Services, Non Profit","Indianapolis, Indiana, United States",
Kings View,https://www.crunchbase.com/organization/kings-view,Growing,Private,Non-profit,251-500,,Grant,2023-06-21,,1951-01-01,year,Active,,,,1,,450000,USD,450000,,,,,,,,450000,USD,450000,CARESTAR Foundation,1,"West Coast, Western US","Health Care, Other, Social Impact",,,,,,"Health Care, Hospital, Mental Health, Non Profit","Fresno, California, United States",
Baltimore Corps,https://www.crunchbase.com/organization/baltimore-corps,,Private,Non-profit,11-50,,Grant,2024-07-09,,2013-01-01,year,Active,,,1,2,,2160000,USD,2160000,,,,,,,,2260000,USD,2260000,AmeriCorps Public Allies,1,"Greater Baltimore-Maryland Area, East Coast, Southern US","Other, Social Impact",,,,,,Non Profit,"Baltimore, Maryland, United States",
AEA Federal Credit Union,https://www.crunchbase.com/organization/aea-federal-credit-union,Growing,Private,Non-profit,101-250,,Grant,2023-04-10,,1942-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,Western US,"Financial Services, Lending and Investments",,Medium,,,,"Banking, Financial Services, Lending","Yuma, Arizona, United States",1
