Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Uber China,https://www.crunchbase.com/organization/uber-china,,Private,For Profit,10001+,Was Acquired,Series B,2016-01-13,,2014-02-01,month,Active,,,,2,M&A,2000000000,USD,2000000000,2000000000,USD,2000000000,Series B,2300000000,USD,2300000000,2300000000,USD,2300000000,"Uber, Vanke, HNA Group, Baidu, China Minsheng Bank",12,Asia-Pacific (APAC),"Apps, Mobile, Software, Transportation",,,,,,"Mobile Apps, Ride Sharing, Transportation","Beijing, Beijing, China",
AT&T Mobility II,https://www.crunchbase.com/organization/at-t-mobility-ii,,Private,For Profit,,,Private Equity,2023-06-05,,,,Closed,,,,1,Private Equity,2000000000,USD,2000000000,2000000000,USD,2000000000,Private Equity,2000000000,USD,2000000000,2000000000,USD,2000000000,Apollo,1,"Dallas/Fort Worth Metroplex, Southern US","Hardware, Internet Services",,,,,,"Internet, Telecommunications","Dallas, Texas, United States",
Groot Systems,https://www.crunchbase.com/organization/groot-systems,,Private,For Profit,1001-5000,,Private Equity,2019-10-23,,2012-01-01,year,Active,,,1,2,Private Equity,2000000000,USD,2000000000,2000000000,USD,2000000000,Private Equity,2000000000,USD,2000000000,2525000000,USD,2525000000,RNS Ventures,1,"Europe, Middle East, and Africa (EMEA)",Natural Resources,,,,,,"Mining, Precious Metals","Oshakati, Oshana, Namibia",
Changxin New Bridge,https://www.crunchbase.com/organization/changxin-new-bridge,,Private,For Profit,11-50,,Private Equity,2023-10-31,,2021-01-01,month,Active,,,,2,Private Equity,14560000000,CNY,1990076951,14560000000,CNY,1990076951,Private Equity,14560000000,CNY,1990076951,14560000000,CNY,1990076951,"China Integrated Circuit Industry Investment Fund (CICF), Huirong Deyun Investment",2,Asia-Pacific (APAC),"Hardware, Manufacturing, Science and Engineering",,,,,,"Manufacturing, Semiconductor","Changshan, Hunan, China",
Viacom18 Digital Ventures,https://www.crunchbase.com/organization/viacom18-digital-ventures,,Private,For Profit,1001-5000,Was Acquired,Secondary Market,2024-03-13,,2007-01-01,year,Active,,,,3,M&A,42860000000,INR,517425030,151450000000,INR,1980488119,Venture - Series Unknown,151450000000,INR,1980488119,203842300000,INR,2612663300,"Reliance Industries, ViacomCBS, Bodhi Tree",3,Asia-Pacific (APAC),"Advertising, Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, E-Commerce, Internet, Marketing, Social Media","Mumbai, Maharashtra, India",
JD Finance,https://www.crunchbase.com/organization/jd-finance-2f28,,Private,For Profit,,,Series B,2018-07-10,,2013-10-01,day,Active,,,,2,Early Stage Venture,13000000000,CNY,1960597125,13000000000,CNY,1960597125,Series B,19650000000,CNY,2971067421,19650000000,CNY,2971067421,"Sequoia Capital China, CICC Capital, Jianmu Investment, China Taiping Insurance, Bank of China Investment Management",7,Asia-Pacific (APAC),"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Blockchain, Cloud Computing, Financial Services","Beijing, Beijing, China",
BAI Communications,https://www.crunchbase.com/organization/bai-communications,,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-06-28,,1928-01-01,year,Active,,,,1,Private Equity,2400000000,CAD,1945761887,2400000000,CAD,1945761887,Private Equity,2400000000,CAD,1945761887,2400000000,CAD,1945761887,"CPP Investments, Alberta Investment Management",2,"Asia-Pacific (APAC), Australasia","Hardware, Internet Services, Media and Entertainment, Video",,,,,,"Broadcasting, Hardware, Internet, Telecommunications","Chatswood, New South Wales, Australia",
JD Digits,https://www.crunchbase.com/organization/jd-finance,,Private,For Profit,5001-10000,Made Acquisitions,Series B,2018-07-11,,2013-07-01,day,Active,,,,3,Early Stage Venture,13000000000,CNY,1945467062,13000000000,CNY,1945467062,Series B,33950000000,CNY,5033801314,33950000000,CNY,5033801314,"Sequoia Capital China, CICC, COFCO, China Creation Ventures (CCV), China Taiping Insurance",8,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services, Internet Services, Other",,,,,,"B2C, Finance, FinTech, Internet, Retail","Beijing, Beijing, China",59
American Tower Corporation Europe,https://www.crunchbase.com/organization/american-tower-corporation-europe,Growing,Private,For Profit,5001-10000,Made Acquisitions,Private Equity,2021-05-05,,1995-01-01,year,Active,,,2,1,Private Equity,1600000000,EUR,1921234201,1600000000,EUR,1921234201,Private Equity,1600000000,EUR,1921234201,1600000000,EUR,1921234201,Caisse de Depot et Placement du Quebec,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Hardware, Information Technology, Internet Services, Messaging and Telecommunications",,High,,,,"Communications Infrastructure, Telecommunications, Unified Communications","Amsterdam, Noord-Holland, The Netherlands",
SFR,https://www.crunchbase.com/organization/sfr,,Private,For Profit,10001+,Was Acquired,Private Equity,2019-03-27,,1987-01-01,year,Active,,,2,1,M&A,1700000000,EUR,1912884968,1700000000,EUR,1912884968,Private Equity,1700000000,EUR,1912884968,1700000000,EUR,1912884968,"AXA Investment Managers, OMERS Infrastructure, Allianz Capital",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Hardware, Internet Services, Sales and Marketing",,,,,,"Internet, Public Relations, Telecommunications","Paris, Ile-de-France, France",
Du Xiaoman Financial,https://www.crunchbase.com/organization/du-xiaoman-financial,,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2018-12-19,,2015-12-14,day,Active,,,,2,Private Equity,20000000000,CNY,2901999478,1900000000,USD,1900000000,Private Equity,1900000000,USD,1900000000,4801999478,USD,4801999478,"TPG, The Carlyle Group, CPP Investments, FinTrek Capital, Bank of Tianjin",5,Asia-Pacific (APAC),"Financial Services, Lending and Investments, Other, Professional Services",,,,,,"Banking, Customer Service, Finance, Financial Services, FinTech","Beijing, Beijing, China",1
Cristal Union,https://www.crunchbase.com/organization/cristal-union,Growing,Private,For Profit,1001-5000,,Private Equity,2019-09-10,,2000-01-01,year,Active,,,,1,Private Equity,1700000000,EUR,1878457190,1700000000,EUR,1878457190,Private Equity,1700000000,EUR,1878457190,1700000000,EUR,1878457190,Unigrains,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Food and Beverage",,Medium,,,,"Agriculture, Food and Beverage, Food Processing","Villette-sur-aube, Champagne-Ardenne, France",
CALB,https://www.crunchbase.com/organization/calb,Growing,Private,For Profit,5001-10000,,Venture - Series Unknown,2021-09-13,,2007-01-01,year,Active,,,,3,,12000000000,CNY,1859946062,12000000000,CNY,1859946062,Venture - Series Unknown,12000000000,CNY,1859946062,12000000000,CNY,1859946062,"Sequoia Capital China, GAC Capital, Yangtze River Xiaomi Industry Fund, Jinyuan Group, China Insurance Investment Fund",6,Asia-Pacific (APAC),Energy,,,,,,"Battery, Energy, Energy Storage","Changzhou, Zhejiang, China",
China Post,https://www.crunchbase.com/organization/china-post,,Private,For Profit,11-50,,Private Equity,2021-06-29,,2007-01-01,year,Active,,,,1,Private Equity,12000000000,CNY,1856406924,12000000000,CNY,1856406924,Private Equity,12000000000,CNY,1856406924,12000000000,CNY,1856406924,AIA Group,1,Asia-Pacific (APAC),"Financial Services, Lending and Investments, Other",,,,,,"Banking, Enterprise, Financial Services, Life Insurance","Beijing, Beijing, China",3
GTA Semiconductor,https://www.crunchbase.com/organization/gta-semiconductor,Growing,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2023-09-04,,2017-11-01,month,Active,,,,3,,13500000000,CNY,1856205915,13500000000,CNY,1856205915,Venture - Series Unknown,22000000000,CNY,3191617082,22000000000,CNY,3191617082,"CICC, Shanghai Lingang Economic Development, Cathay Capital, Shang Qi Capital, Shenzhen Investment Holdings",19,Asia-Pacific (APAC),"Consumer Electronics, Hardware, Manufacturing, Science and Engineering",,High,,,,"Electronics, Manufacturing, Semiconductor","Shanghai, Shanghai, China",
Equinox Fitness,https://www.crunchbase.com/organization/equinox-fitness,Growing,Private,For Profit,10001+,Was Acquired,Private Equity,2024-03-08,,1991-01-01,year,Active,,,,4,M&A,1800000000,USD,1800000000,1800000000,USD,1800000000,Private Equity,1800000000,USD,1800000000,1800000000,USD,1800000000,"Morgan Stanley, Ares Management, Silver Lake, Goldman Sachs, Sixth Street",8,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Health Care, Sports",,Medium,,,,"Fitness, Health Care, Lifestyle","New York, New York, United States",5
Stone Canyon Industries,https://www.crunchbase.com/organization/stone-canyon-industries,,Private,For Profit,5001-10000,Made Acquisitions,Private Equity,2019-06-18,Family Investment Office,2014-01-01,year,Active,,,2,1,Private Equity,1800000000,USD,1800000000,1800000000,USD,1800000000,Private Equity,1800000000,USD,1800000000,1800000000,USD,1800000000,,,"Greater Los Angeles Area, West Coast, Western US",Information Technology,,,,,,Information Technology,"Santa Monica, California, United States",1
Commonwealth Fusion,https://www.crunchbase.com/organization/commonwealth-fusion-systems,Growing,Private,For Profit,51-100,,Grant,2024-06-06,,2017-01-01,year,Active,Yes,,3,6,Early Stage Venture,15000000,USD,15000000,1800000000,USD,1800000000,Series B,1999000000,USD,1999000000,2014000000,USD,2014000000,"Google, Khosla Ventures, Eni, US Department of Energy, Breakthrough Energy Ventures",40,"Greater Boston Area, East Coast, New England","Energy, Science and Engineering, Sustainability",,,,,,"Clean Energy, Electrical Distribution, Energy, Environmental Engineering, Renewable Energy","Cambridge, Massachusetts, United States",
Zhidou,https://www.crunchbase.com/organization/zhidou,,Private,For Profit,5001-10000,,Venture - Series Unknown,2019-02-20,,2006-01-01,year,Active,,,1,4,,12000000000,CNY,1785368902,12000000000,CNY,1785368902,Venture - Series Unknown,15284000000,CNY,2287941963,15284000000,CNY,2287941963,"Geely, GSR United Capital, GoldenSand Capital, Nanjing Pukou Economic Development Zone",4,Asia-Pacific (APAC),Transportation,,,,,,"Automotive, Transportation","Ninghai, Zhejiang, China",
GNDB,https://www.crunchbase.com/organization/gndb,,Private,For Profit,1-10,,Private Equity,2017-08-04,,,,Active,,,,1,Private Equity,1500000000,EUR,1766100063,1500000000,EUR,1766100063,Private Equity,1500000000,EUR,1766100063,1500000000,EUR,1766100063,"Allianz Capital, CPP Investment Board Europe",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Energy, Natural Resources, Transportation",,,,,,"Delivery Service, Oil and Gas","Barcelona, Catalonia, Spain",
Limagrain,https://www.crunchbase.com/organization/limagrain-840e,,Private,For Profit,5001-10000,,Private Equity,2011-01-01,,1942-01-01,year,Active,,,,1,Private Equity,1300000000,EUR,1738581531,1300000000,EUR,1738581531,Private Equity,1300000000,EUR,1738581531,1300000000,EUR,1738581531,Unigrains,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Agriculture and Farming,,,,,,"Agriculture, Farming","Saint-beauzire, Auvergne, France",1
Runpeng Semiconductor,https://www.crunchbase.com/organization/shenzhen-runpeng-precision-hardware,Growing,Private,For Profit,,,Private Equity,2023-08-15,,2022-01-01,year,Active,,,,3,Private Equity,12600000000,CNY,1730175077,12600000000,CNY,1730175077,Private Equity,15000000000,CNY,2086286436,15000000000,CNY,2086286436,"Shenzhen Capital Group, China Structural Reform Fund, FAW Group, China Resources Microelectronics, Big Fund",11,Asia-Pacific (APAC),"Consumer Electronics, Hardware, Manufacturing, Science and Engineering",,,,,,"Electronics, Manufacturing, Semiconductor","Shenzhen, Guangdong, China",
Nexfibre,https://www.crunchbase.com/organization/nexfibre,Growing,Private,For Profit,101-250,,Debt Financing,2023-07-17,,2022-01-01,year,Active,,,,2,Private Equity,250000000,GBP,326799949,1400000000,GBP,1700159815,Private Equity,1400000000,GBP,1700159815,1650000000,GBP,2026959764,"Telefonica, Liberty Global, UK Infrastructure Bank, InfraVia Capital Partners",4,"Europe, Middle East, and Africa (EMEA)","Hardware, Internet Services, Software",,Medium,,,,"Internet, Software, Telecommunications","London, England, United Kingdom",
Telegram,https://www.crunchbase.com/organization/telegram-messenger,Growing,Private,For Profit,11-50,,Debt Financing,2024-03-18,,2013-08-14,day,Active,,,2,5,,330000000,USD,330000000,1700000000,USD,1700000000,Initial Coin Offering,1700000000,USD,1700000000,3240000000,USD,3240000000,"Mubadala, Manta Ray Ventures, Oyster Ventures, Dalma Capital, Pavel Durov",8,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software",,High,,,,"Messaging, Mobile Apps, Social Media","Dubai, Dubai, United Arab Emirates",
Yanolja,https://www.crunchbase.com/organization/yanolja,Growing,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2021-07-15,,2005-03-01,day,Active,,,1,7,,1700000000,USD,1700000000,1700000000,USD,1700000000,Venture - Series Unknown,2015454554,USD,2015454554,2015454554,USD,2015454554,"Booking Holdings, GIC, Aju IB Investment, Hanwha Asset Management, Partners Investment",10,Asia-Pacific (APAC),"Community and Lifestyle, Travel and Tourism",,Medium,,,,"Hotel, Leisure, Travel, Travel Accommodations","Seoul, Seoul-t'ukpyolsi, South Korea",19
Primary Wave,https://www.crunchbase.com/organization/primary-wave,Growing,Private,For Profit,101-250,,Private Equity,2022-10-06,,2006-01-01,year,Active,,,2,2,Private Equity,1700000000,USD,1700000000,1700000000,USD,1700000000,Private Equity,1700000000,USD,1700000000,1700000000,USD,1700000000,"Oaktree Capital Management, Brookfield Asset Management, Creative Artists Agency",3,"Greater New York Area, East Coast, Northeastern US","Media and Entertainment, Music and Audio",,Medium,,,,"Digital Entertainment, Media and Entertainment, Music","New York, New York, United States",3
Yinwang Smart Technology,https://www.crunchbase.com/organization/yinwang-smart-technology,,Private,For Profit,,,Corporate Round,2024-08-26,,2024-01-01,year,Active,,,,2,,11500000000,CNY,1615350039,11500000000,CNY,1615350039,Corporate Round,23000000000,CNY,3226806796,23000000000,CNY,3226806796,"Avatr, Seres Group",2,Asia-Pacific (APAC),Transportation,,,,,,Automotive,"Shenzhen, Guangdong, China",
Leapmotor,https://www.crunchbase.com/organization/leapmotor,Growing,Private,For Profit,501-1000,,Corporate Round,2023-10-01,,2015-12-24,day,Active,,,2,5,,1600000000,USD,1600000000,1600000000,USD,1600000000,Corporate Round,2667748549,USD,2667748549,2667748549,USD,2667748549,"Stellantis, Sequoia Capital China, Shanghai Electric Group Corp, Yonghua Capital, Gopher Asset Management",15,Asia-Pacific (APAC),"Energy, Manufacturing, Transportation",,Medium,,,,"Automotive, Electric Vehicle, Energy, Manufacturing","Hangzhou, Zhejiang, China",
Zuoyebang,https://www.crunchbase.com/organization/zuoyebang,Growing,Private,For Profit,10001+,,Series E,2020-12-28,,2014-01-01,year,Active,,,1,6,Late Stage Venture,1600000000,USD,1600000000,1600000000,USD,1600000000,Series E,2935000000,USD,2935000000,2935000000,USD,2935000000,"Alibaba Group, Goldman Sachs, New Enterprise Associates, Sequoia Capital China, Tiger Global Management",16,Asia-Pacific (APAC),"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Education, Internet Services, Science and Engineering, Software",,High,,,,"Apps, Artificial Intelligence (AI), E-Learning, EdTech, Education, Q&A, Search Engine, Tutoring","Beijing, Beijing, China",
THG Ingenuity,https://www.crunchbase.com/organization/thg-ingenuity,Growing,Private,For Profit,5001-10000,,Venture - Series Unknown,2021-05-11,,2004-01-01,year,Active,,,,1,,1600000000,USD,1600000000,1600000000,USD,1600000000,Venture - Series Unknown,1600000000,USD,1600000000,1600000000,USD,1600000000,SoftBank,1,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Information Technology",,High,,,,"E-Commerce, Information Technology","Manchester, Manchester, United Kingdom",1
Incor Infrastructure,https://www.crunchbase.com/organization/incor-infrastructure,,Private,For Profit,501-1000,,Private Equity,2022-04-06,,2007-01-01,year,Active,,,1,2,Private Equity,1550000000,USD,1550000000,1550000000,USD,1550000000,Private Equity,1650000000,USD,1650000000,1650000000,USD,1650000000,"Investec, Brookfield Asset Management, Emerging India Credit Opportunities Fund I",3,Asia-Pacific (APAC),Real Estate,,,,,,"Commercial Real Estate, Real Estate, Residential","Hyderabad, Andhra Pradesh, India",
