Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Styles.com.bd,https://www.crunchbase.com/organization/styles-com-bd,,Private,For Profit,11-50,,Seed,2015-01-01,,2014-10-10,day,Closed,,,,1,Seed,1300,USD,1300,1300,USD,1300,Seed,1300,USD,1300,1300,USD,1300,,,Asia-Pacific (APAC),"Advertising, Commerce and Shopping",,,,,,"Advertising Platforms, Classifieds, E-Commerce","Dhaka, Dhaka, Bangladesh",
SocialTagg,https://www.crunchbase.com/organization/socialtagg,,Private,For Profit,1-10,,Seed,2013-02-12,,2012-07-27,day,Closed,,,4,1,Seed,1305,USD,1305,1305,USD,1305,Seed,1305,USD,1305,1305,USD,1305,,,"Greater Los Angeles Area, West Coast, Western US","Apps, Events, Hardware, Internet Services, Media and Entertainment, Mobile, Software",,,,,,"Apps, Events, Mobile, NFC, QR Codes, Social Media, Software","Los Angeles, California, United States",
GoThru News,https://www.crunchbase.com/organization/gothru,,Private,For Profit,1-10,,Pre-Seed,2019-10-18,,2019-06-01,month,Closed,,,1,1,Seed,142850,JPY,1318,142850,JPY,1318,Pre-Seed,142850,JPY,1318,142850,JPY,1318,,,Asia-Pacific (APAC),"Content and Publishing, Internet Services, Media and Entertainment",,,,,,"Content, Internet, News","Lucknow, Uttar Pradesh, India",
Famous Ramona Water,https://www.crunchbase.com/organization/famous-ramona-water,,Private,For Profit,11-50,,Grant,2024-03-14,,1971-01-01,year,Active,,,,1,,1320,USD,1320,,,,,,,,1320,USD,1320,US Department of Energy,1,"Greater San Diego Area, West Coast, Western US","Manufacturing, Natural Resources",,,,,,"Manufacturing, Water","Ramona, California, United States",
Catharsis,https://www.crunchbase.com/organization/catharsis-d337,,Private,For Profit,1-10,,Seed,2020-06-01,,2020-02-01,day,Active,,,1,1,Seed,100000,INR,1324,100000,INR,1324,Seed,100000,INR,1324,100000,INR,1324,,,Asia-Pacific (APAC),"Clothing and Apparel, Commerce and Shopping, Design",,,,,,"E-Commerce, Fashion, Retail","Kolkata, West Bengal, India",
TREO INFOCOM PRIVATE LIMITED,https://www.crunchbase.com/organization/treo-infocom-private-limited,,Private,For Profit,1-10,,Pre-Seed,2020-05-13,,2020-05-13,day,Active,,,2,1,Seed,100000,INR,1326,100000,INR,1326,Pre-Seed,100000,INR,1326,100000,INR,1326,,,Asia-Pacific (APAC),"Consumer Electronics, Hardware",,,,,,Electronics,"Rameswaram, Tamil Nadu, India",
Physicaholics,https://www.crunchbase.com/organization/physicaholics,,Private,For Profit,11-50,,Seed,2021-10-14,,2021-10-14,day,Active,,,1,1,Seed,100000,INR,1333,100000,INR,1333,Seed,100000,INR,1333,100000,INR,1333,,,Asia-Pacific (APAC),Education,,,,,,Education,"Kota, Rajasthan, India",
Inverge Studios,https://www.crunchbase.com/organization/inverge-studios,,Private,For Profit,1-10,,Grant,2019-09-01,,2016-01-01,year,Active,,,,1,,1215,EUR,1335,,,,,,,,1215,EUR,1335,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Gaming,,,,,,Video Games,"Valencia, Comunidad Valenciana, Spain",
Wild Sphere,https://www.crunchbase.com/organization/blue-shadow-games,,Private,For Profit,1-10,,Grant,2019-09-01,,2010-01-01,year,Active,,,1,1,,1215,EUR,1335,,,,,,,,1215,EUR,1335,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Hardware, Media and Entertainment, Mobile, Platforms, Software, Video",,,,,,"3D Technology, Apps, iOS, Video","Madrid, Madrid, Spain",
CelerSMS,https://www.crunchbase.com/organization/celersms,,Private,For Profit,1-10,,Undisclosed,2020-08-01,,2019-05-01,month,Active,,,1,2,,5000000,COP,1336,5000000,COP,1336,Undisclosed,10000000,COP,2937,10000000,COP,2937,Victor Celer,1,Latin America,"Apps, Data and Analytics, Hardware, Internet Services, Mobile, Navigation and Mapping, Software",,,,,,"Internet of Things, Location Based Services, Mobile Apps, Software, Telecommunications","Bogotá, Distrito Especial, Colombia",
Saint Catherine's Hospice,https://www.crunchbase.com/organization/saint-catherine-s-hospice,,Private,For Profit,51-100,,Grant,2022-01-29,,1985-01-01,year,Active,,,1,1,,1000,GBP,1341,,,,,,,,1000,GBP,1341,Barratt Developments plc,1,"Europe, Middle East, and Africa (EMEA)",Health Care,,,,,,Health Care,"Scarborough, North Yorkshire, United Kingdom",
Qunicornz,https://www.crunchbase.com/organization/qunicornz,,Private,For Profit,1-10,,Series A,2022-01-04,,2021-06-01,day,Active,,,,2,Early Stage Venture,100000,INR,1342,100000,INR,1342,Series A,200000,INR,2715,200000,INR,2715,,,,Commerce and Shopping,,,,,,E-Commerce,,
Ulimus,https://www.crunchbase.com/organization/ulimus,,Private,For Profit,,,Grant,2023-06-05,,,,Active,,,,1,,20000000,IDR,1346,,,,,,,,20000000,IDR,1346,SisBerdaya,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Consumer Goods, Food and Beverage",,,,,,"Consumer Goods, Food and Beverage, Retail","Yogyakarta, Yogyakarta, Indonesia",
Whantie Collection,https://www.crunchbase.com/organization/whantie-collection,,Private,For Profit,,,Grant,2023-06-05,,,,Active,,,,1,,20000000,IDR,1346,,,,,,,,20000000,IDR,1346,SisBerdaya,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing",,,,,,"Fashion, Manufacturing, Retail","Makassar, Sulawesi Selatan, Indonesia",
Rumah Bawang Kadedika,https://www.crunchbase.com/organization/rumah-bawang-kadedika,,Private,For Profit,,,Grant,2023-06-05,,2018-01-01,year,Active,,,,1,,20000000,IDR,1346,,,,,,,,20000000,IDR,1346,SisBerdaya,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Food and Beverage",,,,,,"Food and Beverage, Retail","Pekanbaru, Riau, Indonesia",
Komodore,https://www.crunchbase.com/organization/komodore,,Private,For Profit,1-10,,Grant,2019-08-01,,2018-01-01,year,Active,,,2,1,,1215,EUR,1346,,,,,,,,1215,EUR,1346,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Software, Travel and Tourism",,,,,,"Software, Tourism, Travel","Barcelona, Catalonia, Spain",
Clamp Luz y madera,https://www.crunchbase.com/organization/clamp-luz-y-madera,,Private,For Profit,1-10,,Grant,2019-08-01,,2018-01-01,year,Active,,,1,1,,1215,EUR,1346,,,,,,,,1215,EUR,1346,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Design, Real Estate",,,,,,Interior Design,"Valencia, Comunidad Valenciana, Spain",
Cloud4All,https://www.crunchbase.com/organization/xlyf,,Private,Non-profit,1-10,,Non-equity Assistance,2022-05-25,,2018-10-01,day,Active,,,1,2,,1350,USD,1350,,,,,,,,16430,USD,16430,Amazon Web Services,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,"Singapore, Central Region, Singapore",
Slantpoint Media Group LLC,https://www.crunchbase.com/organization/slantpoint-media-group-llc,,Private,For Profit,1-10,,Angel,2014-06-30,,2014-04-24,day,Closed,,,2,1,Seed,1350,USD,1350,1350,USD,1350,Angel,1350,USD,1350,1350,USD,1350,,,"Great Lakes, Midwestern US","Content and Publishing, Government and Military, Media and Entertainment",,,,,,"News, Politics","Indianapolis, Indiana, United States",
Melbot,https://www.crunchbase.com/organization/melbot,,Private,For Profit,11-50,,Grant,2019-05-22,,2016-01-01,year,Active,,,2,1,,1215,EUR,1355,,,,,,,,1215,EUR,1355,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Consumer Goods, Gaming, Media and Entertainment",,,,,,"Gaming, Lifestyle, Media and Entertainment, Toys, Video Games","Barcelona, Catalonia, Spain",
Patentspin,https://www.crunchbase.com/organization/patentspin,,Private,For Profit,1-10,,Seed,2011-11-21,,2011-01-01,year,Closed,,,,1,Seed,1355,USD,1355,1355,USD,1355,Seed,1355,USD,1355,1355,USD,1355,,,"Dallas/Fort Worth Metroplex, Southern US","Information Technology, Media and Entertainment, Professional Services",,,,,,"Advice, Consulting, Information Technology","Carrollton, Texas, United States",
SourceCarrot,https://www.crunchbase.com/organization/sourcecarrot,,Private,For Profit,1-10,,Pre-Seed,2018-10-04,,2018-10-04,day,Active,,,1,1,Seed,100000,INR,1358,100000,INR,1358,Pre-Seed,100000,INR,1358,100000,INR,1358,,,Asia-Pacific (APAC),"Information Technology, Internet Services, Sales and Marketing, Software",,,,,,"Digital Marketing, Information Technology, Internet, Software","Pune, Maharashtra, India",
iBleat,https://www.crunchbase.com/organization/ibleat,,Private,For Profit,1-10,,Equity Crowdfunding,2019-11-22,,2015-06-03,day,Active,,,2,1,,20000,ZAR,1358,20000,ZAR,1358,Equity Crowdfunding,20000,ZAR,1358,20000,ZAR,1358,,,"Europe, Middle East, and Africa (EMEA)","Apps, Mobile, Software",,,,,,"Apps, Mobile Apps","Johannesburg, NA - South Africa, South Africa",
ArtyOwl.com,https://www.crunchbase.com/organization/artyowl-com,,Private,For Profit,11-50,,Grant,2020-12-24,,2015-08-15,day,Active,,,1,1,,100000,INR,1359,,,,,,,,100000,INR,1359,Meta,1,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods",,,,,,"E-Commerce, Handmade, Marketplace","Mumbai, Maharashtra, India",
SurgeX India,https://www.crunchbase.com/organization/surgex-india,,Private,For Profit,1-10,,Pre-Seed,2021-08-21,,2021-08-21,day,Active,,,,1,Seed,1359,USD,1359,1359,USD,1359,Pre-Seed,1359,USD,1359,1359,USD,1359,,,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing, Other, Professional Services",,,,,,"Consulting, Electronics, Manufacturing, Retail, Service Industry","New Delhi, Delhi, India",
SNet Labs,https://www.crunchbase.com/organization/snet-labs,,Private,For Profit,11-50,,Series A,2020-09-30,,2020-09-30,day,Active,,,1,1,Early Stage Venture,100000,INR,1360,100000,INR,1360,Series A,100000,INR,1360,100000,INR,1360,,,Asia-Pacific (APAC),"Financial Services, Health Care, Professional Services, Software, Transportation",,,,,,"Automotive, Consulting, Financial Services, Health Care, Medical, Software","New Delhi, Delhi, India",
Swapper,https://www.crunchbase.com/organization/swapper,,Private,For Profit,1-10,,Grant,2019-04-01,,2017-01-01,year,Active,,,,1,,1215,EUR,1361,,,,,,,,1215,EUR,1361,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,Food and Beverage,"Valencia, Comunidad Valenciana, Spain",
Suam Sport,https://www.crunchbase.com/organization/suam-sport,,Private,For Profit,1-10,,Grant,2019-04-01,,2016-01-01,year,Closed,,,,1,,1215,EUR,1361,,,,,,,,1215,EUR,1361,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Care, Sports",,,,,,"Fitness, Health Care","Valencia, Comunidad Valenciana, Spain",
Soleil,https://www.crunchbase.com/organization/soleil,,Private,For Profit,1-10,,Grant,2019-05-15,,2017-07-01,month,Active,,,1,1,,1215,EUR,1362,,,,,,,,1215,EUR,1362,Lanzadera Accelerator,1,"East Coast, Southern US","Commerce and Shopping, Consumer Goods",,,,,,"E-Commerce, Handmade","Spain, Georgia, United States",
Organic Boosting,https://www.crunchbase.com/organization/organic-boosting,,Private,For Profit,1-10,,Grant,2019-05-15,,2016-01-01,year,Active,,,1,1,,1215,EUR,1362,,,,,,,,1215,EUR,1362,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Commerce and Shopping, Information Technology, Sales and Marketing, Software, Transportation",,,,,,"Apps, E-Commerce, Information Technology, Logistics, Marketing","Valencia, Comunidad Valenciana, Spain",
Imprimakers,https://www.crunchbase.com/organization/imprimakers,,Private,For Profit,1-10,,Grant,2019-05-15,,2019-01-01,year,Active,,,1,1,,1215,EUR,1362,,,,,,,,1215,EUR,1362,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Content and Publishing, Manufacturing, Media and Entertainment",,,,,,"3D Printing, Printing","Valencia, Comunidad Valenciana, Spain",
Watafan,https://www.crunchbase.com/organization/watafan,,Private,For Profit,1-10,,Grant,2019-05-15,,2016-01-01,year,Active,,,1,1,,1215,EUR,1362,,,,,,,,1215,EUR,1362,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Software",,,,,,Apps,"Madrid, Madrid, Spain",
Flowey Corporation Worldwide,https://www.crunchbase.com/organization/flowey,,Private,Non-profit,1-10,,Debt Financing,2021-04-01,,2021-04-01,day,Closed,,,1,1,,100000,INR,1364,,,,,,,,100000,INR,1364,,,Asia-Pacific (APAC),"Commerce and Shopping, Education, Financial Services, Information Technology, Internet Services, Professional Services, Software, Transportation",,,,,,"Consulting, E-Commerce, EdTech, Finance, Information Technology, Internet, Logistics, Software, Training","Mangalore, Karnataka, India",
Conversion Valley Agency,https://www.crunchbase.com/organization/conversion-valley,,Private,For Profit,1-10,,Seed,2021-03-02,,2018-12-02,day,Active,,,2,1,Seed,100000,INR,1365,100000,INR,1365,Seed,100000,INR,1365,100000,INR,1365,,,Asia-Pacific (APAC),"Advertising, Sales and Marketing",,,,,,"Advertising, Digital Marketing","Kolkata, West Bengal, India",
AKJ Tech and Media Communication,https://www.crunchbase.com/organization/akj-tech-and-media-communication,,Private,For Profit,1-10,,Series A,2021-01-01,,2020-01-01,year,Active,,,1,1,Early Stage Venture,100000,INR,1368,100000,INR,1368,Series A,100000,INR,1368,100000,INR,1368,,,Asia-Pacific (APAC),"Information Technology, Professional Services",,,,,,"Consulting, Information Technology","Kolkata, West Bengal, India",
Shitong Microelectronics,https://www.crunchbase.com/organization/shitong-microelectronics,,Private,For Profit,11-50,,Seed,2023-11-13,,2021-01-01,year,Active,,,,3,Seed,10000,CNY,1372,10000,CNY,1372,Seed,10000,CNY,1372,10000,CNY,1372,"Addor Capital, Pan-Lin Capital, SR Capital, Hua Capital, THG Ventures",7,Asia-Pacific (APAC),"Consumer Electronics, Hardware, Software",,,,,,"3D Technology, Electronics, Sensor","Shanghai, Shanghai, China",
To The Fashion,https://www.crunchbase.com/organization/to-the-fashion,,Private,For Profit,1-10,,Pre-Seed,2021-03-20,,2021-03-20,day,Active,,,1,1,Seed,100000,INR,1380,100000,INR,1380,Pre-Seed,100000,INR,1380,100000,INR,1380,,,Asia-Pacific (APAC),Commerce and Shopping,,,,,,E-Commerce,"Anantapuramu, Andhra Pradesh, India",
Packmyload,https://www.crunchbase.com/organization/packmyload,Growing,Private,For Profit,11-50,,Pre-Seed,2019-08-09,,2015-05-15,day,Active,,,1,1,Seed,500000,NGN,1381,500000,NGN,1381,Pre-Seed,500000,NGN,1381,500000,NGN,1381,Fidelity Bank Plc,1,"Europe, Middle East, and Africa (EMEA)","Apps, Real Estate, Software, Transportation",,High,,,,"Apps, Logistics, Self-Storage","Lagos, Lagos, Nigeria",
Amuzed,https://www.crunchbase.com/organization/amuzed-ltd,,Private,For Profit,1-10,,Seed,2016-04-15,,2015-03-30,day,Active,,,1,1,Seed,2000,NZD,1384,2000,NZD,1384,Seed,2000,NZD,1384,2000,NZD,1384,,,"Asia-Pacific (APAC), Australasia","Information Technology, Other, Social Impact",,,,,,"Charity, Crowdsourcing, Information Technology","Wellington, Wellington, New Zealand",
Travelest,https://www.crunchbase.com/organization/travelest,,Private,For Profit,1-10,,Grant,2019-01-15,,2018-01-01,year,Active,,,1,1,,1215,EUR,1387,,,,,,,,1215,EUR,1387,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Travel and Tourism",,,,,,"Leisure, Tourism, Travel","Elche, Comunidad Valenciana, Spain",
NanoDoors,https://www.crunchbase.com/organization/nanodoors,,Private,For Profit,1-10,,Pre-Seed,2018-11-12,,2018-07-05,day,Closed,,,3,1,Seed,1388,USD,1388,1388,USD,1388,Pre-Seed,1388,USD,1388,1388,USD,1388,,,"Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Information Technology, Software",,,,,,"Computer, Hardware, Information Technology, Software","Benin City, Edo, Nigeria",
Oblack,https://www.crunchbase.com/organization/oblack,,Private,For Profit,1-10,,Grant,2019-01-01,,2012-01-01,year,Active,,,,1,,1215,EUR,1393,,,,,,,,1215,EUR,1393,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Commerce and Shopping,,,,,,Retail,"Valencia, Comunidad Valenciana, Spain",
Levinthal,https://www.crunchbase.com/organization/levinthal,,Private,For Profit,1-10,,Angel,2023-07-27,,2021-09-01,month,Active,,,,2,Seed,10000,CNY,1394,10000,CNY,1394,Angel,10010000,CNY,1572042,10010000,CNY,1572042,"ZhenFund, Pan-Lin Capital, Kaitai Capital, Hongshi Capital",4,Asia-Pacific (APAC),"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Biotechnology, Product Design","Hangzhou, Zhejiang, China",
FNSA,https://www.crunchbase.com/organization/fnsa,,Private,For Profit,1-10,,Pre-Seed,2019-08-30,,2019-08-27,day,Active,,,1,1,Seed,100000,INR,1394,100000,INR,1394,Pre-Seed,100000,INR,1394,100000,INR,1394,,,Asia-Pacific (APAC),"Consumer Goods, Design, Real Estate",,,,,,"Architecture, Furniture, Interior Design","Mumbai, Maharashtra, India",
Okgift,https://www.crunchbase.com/organization/okgift,,Private,For Profit,1-10,,Grant,2019-01-14,,2018-01-01,year,Active,,,1,1,,1215,EUR,1394,,,,,,,,1215,EUR,1394,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Financial Services",,,,,,"E-Commerce, Gift, Gift Card","Valencia, Comunidad Valenciana, Spain",
The Yoga Box,https://www.crunchbase.com/organization/the-yoga-box,,Private,For Profit,1-10,,Grant,2019-01-14,,,,Active,,,1,1,,1215,EUR,1394,,,,,,,,1215,EUR,1394,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Care, Sports",,,,,,"Fitness, Health Care, Wellness","Valencia, Comunidad Valenciana, Spain",
En el bote,https://www.crunchbase.com/organization/en-el-bote,,Private,For Profit,,,Grant,2019-01-14,,2018-01-01,year,Active,,,1,1,,1215,EUR,1394,,,,,,,,1215,EUR,1394,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Food and Beverage",,,,,,"E-Commerce, Food and Beverage","Valencia, Comunidad Valenciana, Spain",
Nano Modules,https://www.crunchbase.com/organization/nano-modules,,Private,For Profit,1-10,,Grant,2019-01-14,,2018-01-01,year,Active,,,1,1,,1215,EUR,1394,,,,,,,,1215,EUR,1394,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Media and Entertainment, Music and Audio",,,,,,"Consumer Electronics, Music","Valence, Comunidad Valenciana, Spain",
Suckmysocks,https://www.crunchbase.com/organization/suckmysocks,,Private,For Profit,1-10,,Seed,2019-01-14,,2018-01-01,year,Closed,,,2,1,Seed,1215,EUR,1394,1215,EUR,1394,Seed,1215,EUR,1394,1215,EUR,1394,Lanzadera Accelerator,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Clothing and Apparel, Commerce and Shopping, Design",,,,,,"E-Commerce, Fashion","Valencia, Comunidad Valenciana, Spain",
EcoFlow,https://www.crunchbase.com/organization/ecoflow,,Private,For Profit,1-10,,Pre-Seed,2019-01-17,,2018-09-01,month,Active,,,1,1,Seed,1400,USD,1400,1400,USD,1400,Pre-Seed,1400,USD,1400,1400,USD,1400,,,"San Francisco Bay Area, West Coast, Western US","Natural Resources, Real Estate",,,,,,"Home Services, Water","San Francisco, California, United States",
Talysis,https://www.crunchbase.com/organization/talysis-education,,Private,For Profit,1-10,,Grant,2022-08-25,,2021-01-01,year,Active,,,4,1,,1400,USD,1400,,,,,,,,1400,USD,1400,Sheraa Sharjah,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Data and Analytics, Design, Education, Internet Services, Other, Software",,,,,,"Analytics, Big Data, EdTech, Education, Product Research, Professional Services, Social Network","Dubai, Dubai, United Arab Emirates",
Illusion,https://www.crunchbase.com/organization/illusion-6898,,Private,For Profit,1-10,,Pre-Seed,2023-12-25,,2023-01-31,day,Active,,,3,1,Seed,1400,USD,1400,1400,USD,1400,Pre-Seed,1400,USD,1400,1400,USD,1400,,,"Europe, Middle East, and Africa (EMEA)","Content and Publishing, Manufacturing, Media and Entertainment, Music and Audio, Software, Video",,,,,,"3D Printing, Animation, Podcast, Publishing, Software","Accra, Greater Accra, Ghana",
