Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
CD Terrassa Hockey,https://www.crunchbase.com/organization/cd-terrassa-hockey,,Private,For Profit,11-50,,,,,1910-01-01,year,Active,,,11,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Sports",,,,,,"Hockey, Sports, Training","Matadepera, Catalonia, Spain",
ESSİAD,https://www.crunchbase.com/organization/essi-ad,,Private,Non-profit,1-10,,,,,1990-01-01,year,Active,,,11,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Community and Lifestyle, Data and Analytics, Education, Professional Services",,,,,,"Continuing Education, Professional Networking, Test and Measurement","Izmir, Izmir, Turkey",
Global Leaders Assembly Foundation,https://www.crunchbase.com/organization/global-leaders-assembly-foundation,,Private,Non-profit,1-10,,,,,2020-01-01,month,Active,,,11,,,,,,,,,,,,,,,,,,"Washington DC Metro Area, Southern US","Community and Lifestyle, Other, Professional Services, Social Impact",,,,,,"Communities, Non Profit, Professional Networking","Washington, District of Columbia, United States",
Provincetown Conservation Trust,https://www.crunchbase.com/organization/provincetown-conservation-trust,,Private,Non-profit,1-10,,,,,1980-01-01,year,Active,,,11,,,,,,,,,,,,,,,,,,"East Coast, New England, Northeastern US","Agriculture and Farming, Other, Professional Services, Social Impact",,,,,,"Environmental Consulting, Forestry, Non Profit","Provincetown, Massachusetts, United States",
Gideon,https://www.crunchbase.com/organization/GideonRobotics,,Private,For Profit,101-250,,Corporate Round,2024-09-05,,2017-02-01,month,Active,,,10,12,,,,,,,,Corporate Round,42291327,USD,42291327,42311327,USD,42311327,"Plug and Play, DB Schenker, HCVC, Koch Disruptive Technologies, LocalGlobe",20,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Mobile, Real Estate, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Autonomous Vehicles, Consumer Applications, Internet of Things, Machine Learning, Mobile Apps, Robotics, Smart Building, Smart Home, Software","Zagreb, Grad Zagreb, Croatia",
Polygon,https://www.crunchbase.com/organization/polygontechnology,,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2023-06-05,Venture Capital,2017-01-01,year,Active,,"Early Stage Venture, Seed",10,9,,,,,,,,Venture - Series Unknown,451450000,USD,451450000,451450000,USD,451450000,"Animoca Brands, Unacademy, Elevation Capital, Galaxy Digital, Voodoo",50,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Information Technology, Internet Services, Other",,,,,,"Blockchain, Ethereum, Information Technology, Infrastructure, Web3","Bengaluru, Karnataka, India",97
Teads,https://www.crunchbase.com/organization/teads,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Secondary Market,2016-12-15,,2005-01-01,year,Active,,,10,10,M&A,,,,30000000,USD,30000000,Series B,65519149,USD,65519149,123278388,USD,123278388,"HSBC, Bpifrance, Lightspeed Venture Partners, Bank of China, Bank of the Philippine Islands",17,"Greater New York Area, East Coast, Northeastern US","Advertising, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Video",,Medium,,,,"Advertising, Internet, Mobile, Video","New York, New York, United States",
Mindtrip,https://www.crunchbase.com/organization/mindtrip,Growing,Private,,11-50,,Seed,2023-09-07,,2023-01-01,year,Active,,,10,1,Seed,7000000,USD,7000000,7000000,USD,7000000,Seed,7000000,USD,7000000,7000000,USD,7000000,Costanoa Ventures,1,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Travel and Tourism",,High,,,,"Artificial Intelligence (AI), Travel","San Francisco, California, United States",
Functionland,https://www.crunchbase.com/organization/functionland,,Private,For Profit,11-50,,Non-equity Assistance,2022-03-20,,2021-08-01,month,Active,,,10,4,Seed,20000,USD,20000,1100000,USD,1100000,Seed,2215000,USD,2215000,2235000,USD,2235000,"Techstars, DFINITY, Outlier Ventures, DoraHacks, Protocol Labs",18,Great Lakes,"Blockchain and Cryptocurrency, Consumer Electronics, Financial Services, Hardware, Internet Services, Other, Payments, Software",,,,,,"Blockchain, Cloud Computing, Consumer Electronics, Cryptocurrency, Software","Toronto, Ontario, Canada",
Snoop,https://www.crunchbase.com/organization/snoop-09b7,,Private,For Profit,11-50,Was Acquired,Series A,2021-08-02,,2019-01-01,year,Active,Yes,,10,3,M&A,15000000,GBP,20837675,15000000,GBP,20837675,Series A,28200000,GBP,37702199,28200000,GBP,37702199,"Salesforce Ventures, Future Fund, Paulson & Co., Havisham Group, Lloyd Dorfman",5,"Europe, Middle East, and Africa (EMEA)","Apps, Financial Services, Mobile, Software",,,,,,"Financial Services, FinTech, InsurTech, Mobile Apps","London, England, United Kingdom",
Breakout,https://www.crunchbase.com/organization/breakout-35cf,,Private,For Profit,11-50,,Seed,2024-07-17,,2020-08-01,day,Active,,,10,3,Seed,25000,USD,25000,25000,USD,25000,Seed,3645000,USD,3645000,3645000,USD,3645000,,,"Great Lakes, Midwestern US","Internet Services, Media and Entertainment, Music and Audio",,,,,,"Audio, Internet Radio, Social Media, Social Network","Indianapolis, Indiana, United States",
OpalAi,https://www.crunchbase.com/organization/opal-ai,,Private,For Profit,11-50,,Grant,2022-01-03,,2018-10-30,day,Active,,,10,1,,256000,USD,256000,,,,,,,,256000,USD,256000,National Science Foundation,1,"Greater Los Angeles Area, West Coast, Western US","Design, Hardware, Information Technology, Real Estate, Software",,,,,,"3D Technology, CAD, Construction, Information Technology, Property Management, Real Estate, Software","Los Angeles, California, United States",
Oda,https://www.crunchbase.com/organization/oda-norway,,Private,For Profit,501-1000,,Venture - Series Unknown,2022-12-06,,2013-01-01,year,Active,,,10,13,,1500000000,NOK,149790458,1500000000,NOK,149790458,Venture - Series Unknown,488421377,USD,488421377,691266734,USD,691266734,"SoftBank, Prosus Ventures, Alliance VC, Kinnevik, Verdane",10,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Administrative Services, Commerce and Shopping, Food and Beverage",,,,,,"Delivery, E-Commerce, Grocery, Shopping","Oslo, Oslo, Norway",
Private Wealth Asset Management,https://www.crunchbase.com/organization/private-wealth-asset-management,,Private,For Profit,11-50,,Venture - Series Unknown,2023-04-04,,2021-01-01,year,Active,,,10,4,,3000000,USD,3000000,3000000,USD,3000000,Venture - Series Unknown,15469647,USD,15469647,15469647,USD,15469647,,,Midwestern US,"Financial Services, Professional Services",,,,,,"Accounting, Asset Management, Financial Services, Wealth Management","Cedar Rapids, Iowa, United States",
Dignify Therapeutics,https://www.crunchbase.com/organization/dignify-therapeutics,Growing,Private,For Profit,1-10,,Grant,2019-03-01,,2013-01-01,year,Active,,,10,6,,3600000,USD,3600000,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,10159000,USD,10159000,"National Institutes of Health, RA Capital Management, North Carolina Biotechnology Center, Eshelman Ventures, Terry Engle",5,"Research Triangle, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",$1M to $10M,,,,,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Raleigh, North Carolina, United States",
Immersal,https://www.crunchbase.com/organization/immersal,,Private,For Profit,1-10,Was Acquired,Venture - Series Unknown,2019-05-31,,2015-11-01,month,Active,,,10,3,M&A,900000,EUR,1007410,900000,EUR,1007410,Venture - Series Unknown,1900000,EUR,2171808,1900000,EUR,2171808,"Sisu Game Ventures, Presence Capital, Nordisk Film, Business Finland, Gumi Ventures",6,"European Union (EU), Nordic Countries, Scandinavia","Hardware, Software",,,,,,"Augmented Reality, Software","Helsinki, Southern Finland, Finland",
Ecomate,https://www.crunchbase.com/organization/ecomate,Growing,Private,For Profit,1-10,,Debt Financing,2021-05-01,,2019-05-22,day,Active,,,10,5,Seed,475000,EUR,570948,250000,EUR,298067,Pre-Seed,390000,EUR,453387,865000,EUR,1024335,"Invitalia Ventures, Vincenzo D'Abramo, Marco Sarti, Adelio Bollini, Simone De Battisti",6,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Other, Software, Sustainability",,,,,,"B2B, Enterprise Software, FinTech, Sustainability","Milan, Lombardia, Italy",
Motive Partners,https://www.crunchbase.com/organization/motive-partners,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2021-07-05,Private Equity Firm,2016-01-01,year,Active,,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed, Venture",10,2,Private Equity,,,,,,,Private Equity,,,,,,,"Apollo, Capital Constellation",2,"Greater New York Area, East Coast, Northeastern US",Financial Services,,Medium,,,,"Finance, Financial Services, FinTech","New York, New York, United States",31
Banzai Cloud,https://www.crunchbase.com/organization/banzai-cloud,,Private,For Profit,11-50,Was Acquired,Seed,2018-11-14,,2017-11-24,day,Active,,,10,1,M&A,2500000,USD,2500000,2500000,USD,2500000,Seed,2500000,USD,2500000,2500000,USD,2500000,"PortfoLion Capital Partners, Euroventures, FastVentures",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Software",,,,,,"Information Technology, Software","Budapest, Budapest, Hungary",
"PDX Angels, LLC",https://www.crunchbase.com/organization/pdx-angels-llc,,Private,For Profit,,,Seed,2023-09-01,,2023-06-08,day,Active,,,10,1,Seed,500000,USD,500000,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,The R-Group,1,"West Coast, Western US","Financial Services, Lending and Investments",,,,,,Venture Capital,"Portland, Oregon, United States",
HyperPowered,https://www.crunchbase.com/organization/hyperpowered,,Private,For Profit,11-50,,Angel,2023-11-05,,2023-11-01,day,Active,,,10,1,Seed,3000,USD,3000,3000,USD,3000,Angel,3000,USD,3000,3000,USD,3000,Fabio Saturnino Santos,1,Southern US,"Gaming, Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Information Technology, Software, Video Games","San Antonio, Texas, United States",
ROGER,https://www.crunchbase.com/organization/roger-my,,Private,For Profit,11-50,,Angel,2020-07-01,,2019-09-03,day,Active,,,10,2,Seed,1000000,MYR,233291,1000000,MYR,233291,Angel,1300000,MYR,304563,1300000,MYR,304563,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Apps, Data and Analytics, Mobile, Software, Transportation",,,,,,"Automotive, Big Data, Mobile Apps","Selangor, Selangor, Malaysia",
Easybensin,https://www.crunchbase.com/organization/easybensin,,Private,For Profit,11-50,,Seed,2020-12-01,,2018-11-29,day,Active,,,10,3,Seed,26725,USD,26725,26725,USD,26725,Seed,124725,USD,124725,337725,USD,337725,"KK Mitra Usaha, Aida Viena Sisca Affan, Yusman Ariyudha, Anonymous three",4,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Information Technology, Software",,,,,,"E-Commerce, Information Technology, Software","Serpong, Jawa Barat, Indonesia",
Freelancer,https://www.crunchbase.com/organization/freelancer-e6ec,,Private,For Profit,,,Seed,2019-05-01,,2017-10-18,day,Active,,,10,1,Seed,,,,,,,Seed,,,,,,,,,Asia-Pacific (APAC),"Other, Professional Services",,,,,,"Crowdsourcing, Freelance","Mapodong, Seoul-t'ukpyolsi, South Korea",
Lucid Games,https://www.crunchbase.com/organization/lucid-games,Growing,Private,For Profit,11-50,Was Acquired,,,,2011-01-01,year,Active,,,10,,M&A,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Gaming, Software",,,,,,"Developer Platform, Gaming, Video Games","Liverpool, Liverpool, United Kingdom",
RedGirraffe,https://www.crunchbase.com/organization/redgirraffe,,Private,For Profit,11-50,,,,,2015-01-01,year,Active,,,10,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Real Estate",,,,,,"FinTech, PropTech, Real Estate","London, England, United Kingdom",
International Centre for Trade Transparency,https://www.crunchbase.com/organization/international-centre-for-trade-transparency,,Private,For Profit,11-50,,,,,2022-11-01,month,Active,,,10,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), Big Data, Machine Learning, Supply Chain Management","London, England, United Kingdom",
Evoblox,https://www.crunchbase.com/organization/evoblox,,Private,For Profit,1-10,,,,,2021-08-03,day,Active,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other",,,,,,"Blockchain, Data Management, Financial Services, FinTech","Tallinn, Harjumaa, Estonia",
3D Talo,https://www.crunchbase.com/organization/3d-talo,,Private,For Profit,11-50,,,,,2016-07-15,day,Active,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia","Information Technology, Software",,,,,,"Information Technology, Software","Kuopio, Eastern Finland, Finland",
DenCity,https://www.crunchbase.com/organization/dencity,,Private,For Profit,51-100,,,,,2017-01-01,year,Closed,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Hardware, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Blockchain, Virtual Reality","Zagreb, Grad Zagreb, Croatia",
ILTS,https://www.crunchbase.com/organization/ilts,,Private,For Profit,11-50,,,,,1990-01-01,year,Active,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Health Care, Other, Social Impact",,,,,,"Association, Education, Health Care, Non Profit","Berlin, Berlin, Germany",
dVest Labs,https://www.crunchbase.com/organization/dvest-labs,,Private,For Profit,11-50,,Seed,2021-08-15,,2021-05-01,day,Active,,,10,1,Seed,,,,,,,Seed,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, FinTech","Troy, Michigan, United States",
DropGifts,https://www.crunchbase.com/organization/dropgifts,,Private,For Profit,51-100,,Venture - Series Unknown,2012-07-24,,2012-02-14,day,Closed,,,10,2,,,,,,,,Venture - Series Unknown,,,,,,,"Headline, Deutsche Telekom Strategic Investments",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Commerce and Shopping, Financial Services, Mobile, Software",,,,,,"Apps, E-Commerce, Gift, Gift Card, Mobile, Mobile Apps","Amsterdam, Noord-Holland, The Netherlands",
Cinémathèque Québécoise,https://www.crunchbase.com/organization/cinémathèque-québécoise,,Private,For Profit,51-100,,,,,1963-04-18,day,Active,,,10,,,,,,,,,,,,,,,,,,,"Media and Entertainment, Travel and Tourism, Video",,,,,,"Art, Film, Media and Entertainment, Museums and Historical Sites","Montréal, Quebec, Canada",
Finance Club UniPi,https://www.crunchbase.com/organization/finance-club-unipi,,Private,For Profit,51-100,,,,,,,Active,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Sales and Marketing",,,,,,"Finance, Financial Services, Marketing","Piraeus, Attiki, Greece",
SMALLab Learning LLC,https://www.crunchbase.com/organization/smallab-learning-llc,,Private,For Profit,1-10,Was Acquired,,,,2010-01-01,year,Active,,,10,,M&A,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Education,,,,,,Education,"West Hollywood, California, United States",
kLab,https://www.crunchbase.com/organization/klab-2,,Private,For Profit,51-100,,,,,2012-01-01,year,Active,,,10,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Education, Information Technology",,,,,,"Communities, Education, Information Technology","Kigali, Butare, Rwanda",
AC PAOK,https://www.crunchbase.com/organization/ac-paok,,Private,For Profit,11-50,,,,,1926-03-20,day,Active,,,10,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Events, Media and Entertainment, Sports",,,,,,"Events, Sports, Training","Thessaloníki, Thessaloniki, Greece",
Iedona,https://www.crunchbase.com/organization/rintolstudios,,Private,For Profit,11-50,,,,,2016-01-01,year,Closed,,,10,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",Media and Entertainment,,,,,,Media and Entertainment,"Birmingham, Birmingham, United Kingdom",
